RESPID,MODE,LANGUAGE,LANGUAGEINITIAL,STRATUM,INTERVIEW_START,INTERVIEW_END,ECON1MOD,ECON1BMOD,COMTYPE2,UNITY,CRIMESAFE,GOVPROTCT,MOREGUNIMPACT,FIN_SIT,VET1,VOL12_CPS,EMINUSE,INTMOB,INTFREQ,INTFREQ_COLLAPSED,HOME4NW2,BBHOME,SMUSE_FB,SMUSE_YT,SMUSE_X,SMUSE_IG,SMUSE_SC,SMUSE_WA,SMUSE_TT,SMUSE_RD,SMUSE_BSK,SMUSE_TH,SMUSE_TS,RADIO,DEVICE1A,SMART2,NHISLL,RELIG,RELIGCAT1,BORN,ATTENDPER,ATTENDONLINE2,RELIMP,PRAY,EDUCCAT,REGISTRATION,PARTY,PARTYLN,PARTYSUM,HISP,RACECMB,RACETHN,AGEGRP,AGECAT,BIRTHPLACE,GENDER,ADULTS,VOTED2024,VOTEGEN_POST,INC_SDT1,CREGION,METRO,BASEWT,WEIGHT
18156,1,1,9,10,2025-02-25,2025-02-25,3,1,3,2,3,1,2,3,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,3,1,1,,1,2,1,1,4,2,1,1,3,1,1,5,1,2,1.2033007096507862,2.2525729546694917
1036,1,1,9,10,2025-03-10,2025-03-10,3,3,3,2,3,2,3,2,2,1,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,12,3,2,5,5,2,6,2,2,4,1,1,2,4,4,5,2,4,2,2,2,,5,4,1,0.802200473100524,1.7493435974971345
5744,2,1,,6,2025-05-05,2025-05-05,2,1,2,1,3,2,1,3,4,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,4,6,1,2,2,3,1,,1,2,4,4,6,2,1,2,3,2,,5,3,1,2.3493925251425223,4.703388311337037
13195,1,1,9,7,2025-02-24,2025-02-24,3,3,2,2,2,2,3,2,4,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,5,5,2,1,2,1,4,99,9,2,3,5,10,4,1,2,1,1,99,99,3,1,0.08874908004581335,0.06894074202177933
10806,2,1,,10,2025-05-29,2025-05-29,3,2,2,1,3,2,1,2,4,1,1,1,1,1,2,,1,1,2,1,1,2,2,2,2,2,2,1,1,1,2,12,3,2,5,6,2,6,1,1,4,1,1,2,1,1,3,2,1,2,1,1,3,4,2,2,0.802200473100524,0.22242814136328956
3438,1,1,9,10,2025-03-05,2025-03-05,4,1,2,1,3,1,2,3,4,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,12,3,2,6,6,4,7,2,1,1,,1,2,1,1,4,2,1,2,2,1,1,6,4,1,0.802200473100524,1.005645530471154
14329,1,1,9,10,2025-03-28,2025-03-28,4,2,2,2,2,2,1,1,4,1,1,1,2,2,2,,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,12,3,2,6,6,4,7,1,1,3,2,2,2,1,1,6,2,1,1,1,1,2,8,2,1,0.401100236550262,0.26697779817211503
7170,1,1,9,10,2025-02-23,2025-02-23,2,1,2,2,2,1,1,1,4,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,3,1,1,1,2,3,11,4,1,2,1,1,2,6,3,1,0.401100236550262,0.1577330451009384
18221,3,1,9,2,2025-03-08,2025-03-08,2,1,2,2,2,1,3,1,1,2,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,1,1,2,6,6,2,7,2,1,1,,1,2,1,1,13,4,1,1,1,1,1,2,3,1,0.577363668715013,0.37214666388841383
10579,2,1,,6,2025-05-07,2025-05-07,2,1,1,1,2,2,1,2,4,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,12,3,2,3,6,2,1,1,2,1,,1,2,2,2,4,2,1,1,1,2,,1,4,1,0.783130841714174,2.155028047136968
9070,2,1,,6,2025-04-29,2025-04-29,3,2,2,2,3,2,3,2,99,2,1,1,1,1,1,3,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,5,6,1,1,2,2,1,,1,2,1,1,12,4,1,2,3,2,,2,3,1,2.3493925251425223,1.9621348246295895
2896,1,1,9,10,2025-03-04,2025-03-04,2,3,2,2,2,2,3,1,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,12,3,2,5,6,2,5,2,1,2,,2,2,1,1,7,3,1,2,3,1,2,2,4,1,1.2033007096507862,0.7788149650243384
16248,1,1,9,10,2025-02-24,2025-02-24,3,3,2,2,4,2,1,3,4,1,1,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,2,7,4,2,5,5,3,6,2,3,2,,2,2,3,5,1,1,4,1,3,2,,5,4,1,1.2033007096507862,5.454124253915292
3897,1,1,9,10,2025-02-25,2025-02-25,4,3,3,2,3,1,2,3,4,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1,2,12,3,2,6,6,4,7,1,1,2,,2,2,1,1,5,2,1,2,3,1,1,6,2,1,1.2033007096507862,0.8440966734738344
7620,1,1,9,3,2025-03-28,2025-03-28,2,1,1,2,3,2,3,3,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,4,6,2,6,3,1,2,,2,2,2,2,9,3,1,2,2,1,2,1,2,1,0.47143787556725875,0.3498502498838298
8192,1,1,9,9,2025-03-20,2025-03-20,3,2,1,1,3,2,1,1,4,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,2,1,1,2,9,3,2,6,6,2,7,1,1,4,2,2,2,3,5,1,1,4,2,1,1,3,2,4,1,0.22545029803386096,0.13291286003433078
1596,1,1,9,6,2025-03-12,2025-03-12,3,1,2,2,4,1,1,4,4,1,1,1,1,1,1,2,1,1,2,99,2,1,2,2,2,2,2,1,1,1,2,1,1,2,5,3,2,2,3,1,2,,2,2,4,4,7,3,1,2,1,1,2,1,1,1,0.391565420857087,0.6263005560772369
11280,1,1,9,1,2025-02-23,2025-02-23,2,2,3,1,3,2,3,1,4,2,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1,2,12,3,2,4,1,1,2,3,2,3,1,1,2,2,2,4,2,1,1,3,2,,1,3,2,0.24024644882151847,1.126852360362621
14871,3,1,9,10,2025-03-02,2025-03-02,2,2,3,2,2,2,2,1,1,1,1,1,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,6,2,6,3,1,1,,1,2,1,1,12,4,1,1,2,1,1,7,2,1,1.604400946201048,1.5154414272353502
4516,1,1,9,10,2025-02-24,2025-02-24,2,3,2,2,3,2,3,3,4,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,6,6,1,1,1,1,1,,1,2,1,1,9,3,1,1,2,1,1,3,3,1,0.802200473100524,0.5271565779855071
11663,2,1,,10,2025-05-05,2025-05-05,3,2,3,2,2,2,3,2,4,2,2,1,5,4,2,,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,12,3,2,5,6,3,6,3,1,2,,2,2,1,1,13,4,1,1,3,1,2,1,3,1,2.4066014193015723,1.6785882116699569
13773,2,1,,10,2025-05-05,2025-05-05,2,2,99,2,2,2,1,1,4,1,1,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,2,1,1,2,5,4,2,5,5,3,6,1,1,2,,2,2,1,1,12,4,1,2,2,1,2,8,3,1,1.604400946201048,0.6657229760402087
18651,1,1,9,9,2025-04-05,2025-04-05,3,2,1,2,3,2,2,2,4,2,1,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,10,3,2,5,6,4,6,2,1,2,,2,2,1,1,5,2,1,1,4,1,2,6,2,1,0.6763508941015829,0.5256625486672459
13339,2,1,,10,2025-05-15,2025-05-15,3,2,2,2,3,2,2,2,4,2,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1,2,1,1,2,5,5,3,5,2,1,1,,1,2,1,1,8,3,1,2,2,1,1,8,3,2,1.604400946201048,0.8400769058424608
12549,1,1,9,9,2025-03-30,2025-03-30,2,3,2,1,2,1,3,1,4,1,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,3,4,2,2,4,1,1,1,1,3,2,2,2,1,1,8,3,1,2,1,1,3,6,4,1,0.22545029803386096,0.06894074202177933
3863,1,1,9,10,2025-03-10,2025-03-10,3,2,1,2,2,2,1,2,4,1,1,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1,2,10,3,2,3,4,3,7,1,1,4,2,2,2,1,1,3,2,1,2,2,1,2,8,1,1,0.802200473100524,0.7617033344290483
3467,1,1,9,10,2025-03-08,2025-03-08,3,2,1,2,3,2,3,3,4,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,5,4,2,4,6,2,6,2,1,2,,2,2,1,1,8,3,1,1,1,1,2,1,4,1,0.401100236550262,0.31429724072667603
2515,1,1,9,10,2025-03-03,2025-03-03,2,2,2,2,2,2,1,2,4,2,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1,1,5,4,2,5,6,4,7,1,1,2,,2,2,1,1,11,4,1,2,1,1,2,6,1,1,0.401100236550262,0.29776049592872245
12536,1,1,9,10,2025-02-27,2025-02-27,2,2,2,2,3,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,4,5,1,3,2,1,99,99,9,99,1,1,7,3,1,1,2,1,99,5,3,1,0.802200473100524,0.9336700912674996
10818,2,1,,10,2025-05-12,2025-05-12,2,2,2,2,2,2,1,1,4,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,10,3,2,5,6,4,7,1,1,2,,2,1,1,3,11,4,1,1,2,1,2,7,4,1,1.604400946201048,0.4041657758939612
8952,1,1,9,10,2025-03-24,2025-03-24,2,2,2,2,3,2,1,2,4,2,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,12,3,2,6,6,4,6,1,1,2,,2,2,1,1,5,2,1,2,2,1,2,6,2,1,0.802200473100524,0.499265695427507
13211,1,1,9,10,2025-02-27,2025-02-27,3,3,2,2,3,2,1,3,4,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,1,1,5,4,2,1,2,1,4,2,2,2,2,2,4,2,1,2,1,1,2,4,3,1,0.401100236550262,0.570306580518486
16125,2,1,,10,2025-05-02,2025-05-02,3,2,2,2,1,2,2,1,4,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,5,6,3,6,2,1,2,,2,2,1,1,8,3,1,1,2,1,2,8,2,1,1.604400946201048,0.9504494429818561
1149,1,1,9,3,2025-03-07,2025-03-07,3,1,1,2,4,2,1,3,4,1,1,1,2,2,2,,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,3,6,2,1,2,1,1,,1,1,1,3,1,1,1,1,1,1,1,3,3,1,0.23571893778362937,0.4755899885831395
4934,1,1,9,10,2025-04-04,2025-04-04,3,2,3,2,2,2,1,1,4,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,3,4,2,2,1,1,2,,2,2,1,1,9,3,1,2,2,1,2,4,2,2,0.802200473100524,0.5226932842300946
12254,3,1,10,8,2025-03-10,2025-03-10,3,1,1,2,3,2,3,3,4,2,1,1,2,2,1,4,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,5,2,2,6,3,1,1,,1,2,1,1,8,3,1,1,2,1,1,1,3,2,0.7699288503178715,1.1739950761721472
226,1,1,9,10,2025-02-26,2025-02-26,4,1,2,2,3,1,3,1,4,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,12,3,2,5,6,4,7,1,1,1,,1,2,1,1,5,2,1,2,2,1,1,7,3,1,0.802200473100524,0.6568286164674088
16209,2,1,9,10,2025-05-05,2025-05-05,2,1,1,2,2,2,3,3,4,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,3,1,1,,1,2,1,1,12,4,1,1,2,1,1,2,2,2,1.604400946201048,1.0582443616186725
9057,2,1,,10,2025-05-05,2025-05-05,3,2,2,2,2,2,1,1,4,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,11,4,2,2,4,2,2,1,1,2,,2,2,1,1,13,4,1,1,99,1,2,8,2,1,1.604400946201048,0.6058398355529943
16622,2,1,,10,2025-05-02,2025-05-02,1,2,1,2,1,2,1,1,4,1,1,1,3,3,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,4,1,2,2,1,2,,2,2,1,1,12,4,1,2,2,1,2,4,4,1,1.604400946201048,0.7179064753627962
192,1,1,9,9,2025-03-11,2025-03-11,2,3,2,2,2,2,1,2,4,2,1,1,1,1,2,,2,1,2,1,1,1,1,1,2,1,2,2,1,1,2,8,4,2,4,6,2,3,3,2,2,,2,2,3,5,1,1,4,2,4,2,,5,1,1,0.6763508941015829,3.7174611815497594
16648,1,1,9,10,2025-02-13,2025-02-13,2,2,2,2,2,99,3,1,4,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,,1,12,3,2,6,6,3,6,2,1,3,99,9,2,1,1,10,4,1,1,1,1,2,4,2,1,0.401100236550262,0.20629031293374325
14417,2,1,,10,2025-05-02,2025-05-02,3,3,1,2,3,2,1,3,4,2,2,2,6,4,,,,,,,,,,,,,,2,1,2,2,12,3,2,6,6,4,6,3,1,4,99,9,2,1,1,10,4,1,1,99,2,,1,2,1,0.802200473100524,1.0076411829283307
17460,2,1,,10,2025-05-05,2025-05-05,2,1,2,1,2,2,2,1,4,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,4,6,1,4,1,1,1,,1,2,1,1,9,3,1,1,99,1,1,7,2,1,1.604400946201048,0.8927014030842264
14319,2,1,,9,2025-06-16,2025-06-16,3,3,2,2,3,2,1,2,4,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,9,3,2,6,6,4,7,1,1,4,2,2,2,1,1,5,2,1,1,1,1,2,4,2,1,0.4509005960677219,0.2969357466170094
4143,1,1,9,10,2025-02-24,2025-02-24,2,1,2,2,1,2,2,1,4,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,2,2,3,1,2,1,1,1,,1,2,1,1,6,2,1,2,3,1,1,8,3,1,1.2033007096507862,0.9723971326552254
12243,2,1,,1,2025-05-02,2025-05-02,4,3,1,2,3,2,1,2,4,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,1,1,1,2,2,2,4,4,2,3,2,1,2,,2,2,1,1,10,4,1,2,2,1,2,7,4,1,0.32032859842869127,0.21134067952570912
7779,1,1,9,7,2025-03-05,2025-03-05,1,3,3,1,2,2,3,1,4,2,1,1,1,1,2,,1,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,6,6,1,7,3,1,1,,1,1,1,3,3,2,1,2,1,1,1,6,3,1,0.08874908004581335,0.13785772613305441
1059,1,1,9,7,2025-02-23,2025-02-23,4,3,1,2,2,2,2,4,4,2,1,1,1,1,2,,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,4,6,1,1,1,3,1,,1,1,99,3,1,1,1,1,1,2,,3,4,1,0.08874908004581335,0.2417193525870456
15035,1,1,9,10,2025-03-05,2025-03-05,3,2,1,2,5,2,3,1,4,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,11,4,2,5,5,1,1,1,1,2,,2,2,1,1,9,3,1,2,2,1,3,8,4,1,0.802200473100524,0.2557876280584347
6833,1,1,9,8,2025-04-04,2025-04-04,3,2,2,1,3,99,1,2,4,2,1,1,2,2,1,99,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,99,99,1,6,1,1,1,99,1,3,2,2,1,99,3,12,4,99,2,99,2,,1,3,1,0.5774466377384035,0.4175964169773298
15471,2,1,,10,2025-05-06,2025-05-06,3,2,1,2,2,2,3,3,4,2,1,1,2,2,1,2,1,2,2,2,2,2,99,2,2,2,2,2,1,2,1,1,1,2,6,5,2,2,3,1,2,,2,2,1,1,12,4,1,2,1,1,2,1,3,2,0.802200473100524,0.6171929589687764
4856,1,1,9,10,2025-02-25,2025-02-25,3,3,2,2,3,2,3,2,4,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,10,3,2,6,6,3,7,1,2,3,1,1,2,3,5,3,2,4,1,2,2,,7,4,1,0.802200473100524,1.7660345630372765
7678,2,1,,8,2025-05-09,2025-05-09,4,2,1,1,2,2,1,3,4,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,5,1,1,1,2,1,2,,2,1,1,3,9,3,1,2,1,1,2,2,3,1,0.38496442515893575,0.17890615907491392
4230,2,1,,10,2025-05-27,2025-05-27,2,2,2,2,99,2,1,1,4,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,5,4,2,4,5,2,7,1,1,2,,2,2,1,1,4,2,1,2,2,1,2,8,3,1,1.604400946201048,1.4121809826540612
4138,1,1,9,10,2025-03-11,2025-03-11,4,2,2,2,3,2,3,2,1,2,1,1,1,1,1,2,99,1,99,99,99,99,99,99,99,99,99,1,1,1,2,1,1,2,5,4,1,5,1,1,99,99,9,2,2,2,8,3,1,1,2,1,99,7,3,1,0.802200473100524,0.5952861977949809
3793,1,1,9,10,2025-03-10,2025-03-10,1,3,1,2,3,2,1,1,4,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,3,6,2,5,1,1,2,,2,2,1,1,5,2,1,1,2,1,2,8,2,1,0.802200473100524,0.5082640122524539
2114,2,1,,6,2025-05-07,2025-05-07,4,2,3,2,4,1,1,3,1,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,5,4,1,1,2,1,2,,2,1,5,3,9,3,1,1,3,1,2,4,3,1,2.3493925251425223,1.3155346642539456
12504,2,1,,10,2025-05-05,2025-05-05,2,3,2,2,2,2,3,2,4,2,1,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,6,1,1,3,1,1,,1,2,1,1,9,3,1,2,2,1,1,3,3,1,1.604400946201048,1.2326131702965986
6264,2,1,,10,2025-05-02,2025-05-02,3,1,2,2,3,1,2,2,4,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,2,5,1,1,1,1,1,,1,1,1,3,6,2,1,2,3,1,1,8,3,1,2.4066014193015723,1.6103835142071725
10527,1,1,9,10,2025-02-24,2025-02-24,2,3,2,2,3,2,3,2,4,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,3,3,3,1,,1,2,1,1,13,4,1,2,1,2,,2,1,1,0.401100236550262,0.548871300440652
1960,2,1,,10,2025-05-13,2025-05-13,2,2,1,1,2,2,1,1,4,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,4,6,1,6,1,1,2,,2,2,1,1,5,2,1,2,2,1,2,8,4,1,1.604400946201048,1.208065249184001
2440,2,1,,5,2025-05-06,2025-05-06,2,3,2,2,4,2,1,4,4,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,4,4,2,1,2,1,2,,2,2,1,1,8,3,1,2,3,1,2,4,3,1,1.8744623313396573,1.1128140649335156
1408,2,1,,10,2025-05-30,2025-05-30,1,1,1,2,1,1,2,1,4,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,6,6,1,6,2,1,1,,1,2,1,1,10,4,1,1,2,1,1,99,3,1,1.604400946201048,0.6806473616026475
622,1,1,9,10,2025-02-27,2025-02-27,2,3,1,2,2,2,1,1,4,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,1,1,2,3,6,3,7,1,1,2,,2,2,1,1,12,4,1,2,2,1,2,6,4,1,0.802200473100524,0.3710431888255634
18445,2,1,,10,2025-05-06,2025-05-06,3,3,3,2,3,2,1,1,4,1,1,1,4,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,6,1,1,3,1,2,,2,2,1,1,12,4,1,2,1,1,2,3,2,2,0.802200473100524,0.41450394159963716
1537,1,1,9,10,2025-02-26,2025-02-26,2,1,2,2,3,1,3,1,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,6,2,2,2,1,1,,1,2,1,1,11,4,1,2,1,1,1,8,4,1,0.401100236550262,0.22506628821301886
10961,2,1,,10,2025-05-16,2025-05-16,3,2,2,2,3,1,3,4,4,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,4,6,1,2,1,1,4,2,2,1,1,3,9,3,1,2,2,2,,1,2,1,1.604400946201048,1.5862073663777434
11251,2,1,,6,2025-05-09,2025-05-09,3,2,3,2,2,1,2,2,4,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,2,10,3,2,6,6,3,2,1,2,3,1,1,1,99,3,4,2,4,1,2,2,,8,3,1,1.566261683428348,4.12790220212915
16298,1,1,9,10,2025-03-23,2025-03-23,3,3,3,2,2,2,1,2,4,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,10,3,2,6,6,4,7,1,1,2,,2,2,1,1,6,2,1,2,2,1,2,5,1,1,0.802200473100524,0.857732997865002
7687,1,1,9,8,2025-03-02,2025-03-02,2,1,2,1,3,1,2,1,4,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,6,1,2,1,1,3,1,1,1,1,3,10,4,1,1,2,1,99,8,3,1,0.38496442515893575,0.12264048047544925
6386,2,1,,10,2025-05-19,2025-05-19,2,1,2,1,2,2,1,2,4,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,12,3,1,4,5,3,6,2,2,1,,1,2,1,1,10,4,1,1,2,2,,5,3,1,1.604400946201048,1.1977094374241317
4513,2,1,,9,2025-05-06,2025-05-06,3,3,2,2,3,1,3,2,1,1,1,1,2,2,1,99,1,1,2,1,1,1,2,1,2,2,2,1,1,1,2,1,1,1,2,5,1,3,2,1,4,99,9,2,1,1,3,2,1,1,2,1,1,5,4,1,0.9018011921354439,1.6372691680595646
700,1,1,9,2,2025-02-25,2025-02-25,3,3,3,2,2,2,3,1,4,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,6,1,1,2,1,1,,1,2,1,1,11,4,1,2,2,1,1,8,3,2,0.577363668715013,0.35131340125114463
7935,2,1,,10,2025-05-12,2025-05-12,3,3,2,2,2,1,1,3,4,2,1,2,99,99,99,,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,11,4,1,5,1,1,1,3,1,99,99,9,2,1,1,10,4,1,1,1,2,,1,3,1,0.802200473100524,1.161580333671929
5974,2,1,,10,2025-05-30,2025-05-30,3,2,1,2,3,1,3,2,4,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,12,3,2,6,6,3,3,2,1,3,2,2,1,1,3,4,2,1,2,2,2,,6,4,1,1.604400946201048,2.913560556960493
17971,3,1,9,4,2025-03-22,2025-03-22,3,2,3,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,5,4,1,1,2,1,2,,2,2,2,2,11,4,1,1,4,1,2,2,3,2,2.522326676339296,1.1515208491576099
15588,2,1,9,10,2025-05-08,2025-05-08,3,2,1,1,3,1,1,2,4,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,4,1,1,1,1,1,2,,2,2,3,5,7,3,4,2,2,2,,8,4,1,1.604400946201048,2.0102543729461857
7406,1,1,9,1,2025-03-18,2025-03-18,2,2,2,2,3,2,2,3,2,1,1,1,2,2,2,,1,1,2,1,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,5,1,1,1,1,1,,1,2,1,1,5,2,1,2,2,1,1,4,3,1,0.16016429921434563,0.15170200653389543
2545,1,1,9,10,2025-02-25,2025-02-25,3,1,3,2,2,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,4,4,1,2,2,1,1,,1,2,1,1,5,2,1,1,2,1,1,7,2,2,0.802200473100524,0.6684681793038137
9182,2,1,,10,2025-05-06,2025-05-06,2,3,3,2,2,2,2,2,4,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,5,1,2,2,2,3,1,1,2,1,1,11,4,1,2,2,2,,2,2,2,1.604400946201048,1.1012421025079269
2801,1,1,9,6,2025-03-14,2025-03-14,4,3,2,2,3,2,1,3,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,5,1,1,2,1,4,2,2,1,1,3,3,2,1,2,2,1,3,8,4,1,0.783130841714174,0.2642624124086025
1457,2,1,,10,2025-05-05,2025-05-05,3,2,1,2,2,2,1,2,4,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2,10,3,2,5,6,4,3,1,1,2,,2,2,1,1,3,2,1,2,2,1,2,8,1,1,1.604400946201048,1.4977150847663205
7665,1,1,9,10,2025-02-26,2025-02-26,4,2,1,2,2,1,1,2,4,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2,10,3,2,6,6,4,7,1,1,2,,2,2,1,1,11,4,1,1,3,1,2,3,2,1,1.2033007096507862,0.2973735467494541
8523,1,1,9,10,2025-02-24,2025-02-24,2,1,2,1,3,1,1,1,4,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,10,3,2,5,6,2,7,2,1,4,1,1,2,1,1,2,1,1,1,2,1,1,5,3,1,0.802200473100524,1.885136504271512
4057,2,2,,7,2025-05-21,2025-05-21,4,1,2,2,5,2,1,3,4,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,3,2,2,,2,1,99,3,5,2,4,2,2,2,,1,4,1,0.3549963201832534,1.1886859310080014
11320,2,1,,10,2025-05-14,2025-05-14,2,1,2,2,1,2,2,1,4,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,5,6,2,6,1,1,1,,1,2,1,1,9,3,1,1,2,1,1,8,4,1,1.604400946201048,1.108024372999556
8252,1,1,9,6,2025-02-11,2025-02-11,3,3,2,1,2,2,1,2,4,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,99,12,3,2,4,4,3,6,2,3,3,2,2,2,3,5,4,2,4,1,2,2,,3,4,1,0.783130841714174,3.010538748877809
